Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month_December,Month_February,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September,VisitorType_Other,VisitorType_Returning_Visitor
0.208,1.529,-0.422,-0.241,-0.528,0.018,-0.726,-0.818,-0.086,-0.302,3,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.457,-0.601,-0.422,-0.241,2.275,-0.632,-0.592,-0.769,-0.086,-0.302,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,0.332,-0.241,-0.639,-0.632,-0.726,0.718,-0.086,-0.302,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1
1.87,-0.659,4.855,-0.241,1.18,-0.632,-0.683,-0.498,-0.086,-0.302,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.565,1.884,-0.726,-0.692,-0.086,-0.302,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1
1.87,-0.659,1.086,0.111,1.217,-0.632,-0.649,-0.431,-0.086,-0.302,2,7,4,4,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.491,-0.383,2.15,1.517,-0.086,-0.302,3,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,0.799,2.15,2.178,-0.086,-0.302,2,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1
0.873,2.13,-0.422,-0.241,-0.862,1.884,2.15,1.188,-0.086,-0.302,1,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.75,1.884,-0.726,-0.927,-0.086,-0.302,2,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.541,1.215,-0.422,-0.241,-0.528,-0.632,0.122,-0.425,-0.086,-0.302,2,2,1,4,1,1,0,0,0,0,0,0,0,1,0,0,1
-0.124,-0.659,0.332,-0.241,1.031,-0.632,-0.726,-0.943,-0.086,-0.302,2,4,3,1,1,1,0,0,0,0,1,0,0,0,0,0,1
-0.124,-0.387,-0.422,-0.241,-0.899,1.884,-0.726,0.248,-0.086,-0.302,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.119,-0.632,-0.726,-0.434,-0.086,-0.302,2,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.342,-0.632,-0.726,-0.311,-0.086,-0.302,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.14,-0.632,-0.726,-1.15,-0.086,-0.302,4,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1
2.535,-0.659,1.086,-0.131,0.809,-0.632,-0.129,-0.498,-0.086,-0.302,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2.535,-0.659,-0.422,-0.241,0.66,-0.276,-0.726,-0.472,-0.086,-0.302,2,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.208,0.571,-0.422,-0.241,-0.713,-0.632,-0.726,-0.598,-0.086,-0.302,2,2,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.457,-0.523,-0.422,-0.241,-0.676,1.884,-0.726,-0.993,-0.086,-0.302,3,2,3,3,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,-0.632,2.15,2.178,-0.086,-0.302,3,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.697,-0.632,-0.642,-0.483,-0.086,-0.302,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,0.332,0.08,-0.305,-0.632,-0.726,-0.88,-0.086,-0.302,2,2,1,4,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.75,1.884,1.064,0.499,-0.086,-0.302,3,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.457,2.13,-0.422,-0.241,-0.973,1.884,-0.726,-1.256,-0.086,-0.302,2,2,7,2,1,1,0,0,0,0,0,0,0,1,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.787,1.884,-0.726,-0.269,12.019,3.811,1,1,6,4,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.528,-0.632,-0.726,-1.204,-0.086,-0.302,2,4,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,1,1,1,9,1,0,0,0,0,0,1,0,0,0,0,0,1
0.873,2.13,-0.422,-0.241,0.586,-0.632,-0.726,-0.518,-0.086,-0.302,2,2,7,4,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.426,-0.422,-0.241,-0.862,0.098,-0.726,-0.128,-0.086,-0.302,1,1,1,10,0,0,0,0,0,0,1,0,0,0,0,0,1
2.535,2.13,8.625,-0.241,2.275,-0.632,-0.516,-0.833,-0.086,-0.302,1,1,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2.535,-0.659,1.086,1.765,1.922,-0.632,-0.183,-0.568,-0.086,-0.302,2,2,1,10,1,1,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,1.217,-0.632,2.15,1.167,-0.086,-0.302,3,2,3,13,1,0,0,0,1,0,0,0,0,0,0,0,1
0.873,1.768,1.086,0.03,-0.156,0.244,0.385,-0.318,-0.086,-0.302,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.899,1.884,2.15,1.508,-0.086,-0.302,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
1.538,2.13,-0.422,-0.241,0.14,-0.632,-0.726,-0.818,-0.086,-0.302,2,2,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.231,-0.632,-0.376,-0.407,-0.086,-0.302,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.873,0.418,1.086,0.795,1.18,-0.632,0.389,0.275,-0.086,-0.302,3,2,3,13,0,0,0,0,0,0,0,0,1,0,0,0,1
2.203,2.13,0.332,0.069,0.623,-0.498,0.153,0.371,-0.086,-0.302,2,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1
0.873,0.243,-0.422,-0.241,-0.973,-0.375,-0.726,-0.128,-0.086,-0.302,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
0.541,-0.659,-0.422,-0.241,-0.936,-0.632,-0.726,-0.128,-0.086,-0.302,1,1,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0
2.203,2.13,-0.422,-0.241,0.289,-0.632,-0.313,-0.67,-0.086,-0.302,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2.203,2.13,1.84,0.658,0.586,1.884,-0.726,-0.98,14.543,-0.302,2,2,1,4,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.008,-0.632,0.712,0.013,-0.086,-0.302,2,6,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.124,-0.096,-0.422,-0.241,1.18,-0.632,0.4,-0.06,-0.086,-0.302,3,2,8,2,1,0,0,0,0,0,0,0,1,0,0,0,1
0.873,-0.659,-0.422,-0.241,0.957,-0.632,-0.726,-0.128,-0.086,-0.302,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.541,2.13,2.594,2.941,1.477,-0.632,0.122,-0.566,-0.086,-0.302,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.156,-0.632,-0.726,-0.327,-0.086,-0.302,2,2,3,11,0,1,0,0,0,0,0,0,1,0,0,0,1
0.873,0.887,-0.422,-0.241,-0.082,0.406,-0.032,-0.589,-0.086,-0.302,2,5,1,13,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.457,0.73,-0.422,-0.241,-0.825,1.884,-0.726,-0.927,-0.086,-0.302,1,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.825,1.884,2.15,2.128,-0.086,-0.302,1,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.289,-0.002,-0.278,-0.598,-0.086,-0.302,2,2,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0.873,2.13,-0.422,-0.241,-0.453,-0.632,-0.726,-1.009,-0.086,-0.302,1,1,2,4,1,0,0,0,1,0,0,0,0,0,0,0,1
-0.124,0.885,-0.422,-0.241,-0.194,-0.204,-0.055,-0.872,-0.086,-0.302,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.194,1.884,1.025,1.205,-0.086,-0.302,2,2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.208,0.682,-0.422,-0.241,-0.194,1.884,-0.726,-0.905,-0.086,-0.302,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.789,-0.659,-0.422,-0.241,-0.713,-0.632,-0.726,-0.379,-0.086,-0.302,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.453,-0.632,0.348,-0.203,-0.086,-0.302,2,2,6,2,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.457,1.436,-0.422,-0.241,-0.491,1.884,-0.726,-0.993,-0.086,-0.302,2,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.523,0.332,-0.241,1.848,-0.632,-0.511,-0.318,-0.086,-0.302,2,2,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.124,-0.232,-0.422,-0.241,-0.156,1.884,-0.082,-0.309,-0.086,0.726,2,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.541,0.253,-0.422,-0.241,-0.008,-0.632,-0.726,-0.471,-0.086,-0.302,2,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.586,-0.632,-0.01,-0.291,-0.086,-0.302,4,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.4,-0.632,-0.726,-0.615,-0.086,-0.302,2,2,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.124,-0.387,-0.422,-0.241,1.922,-0.632,-0.527,-0.706,-0.086,-0.302,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.787,-0.21,-0.726,-0.763,-0.086,-0.302,4,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.457,-0.092,-0.422,-0.241,-1.084,-0.632,-0.726,1.376,-0.086,-0.302,1,1,4,2,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,0.739,-0.726,2.178,-0.086,3.811,2,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.659,0.332,-0.225,-0.491,-0.632,-0.726,-1.113,-0.086,-0.302,3,2,6,11,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.899,1.884,2.15,1.113,-0.086,-0.302,3,2,6,3,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.936,-0.579,-0.726,0.718,-0.086,-0.302,2,2,9,2,0,0,0,0,0,0,0,1,0,0,0,0,1
0.541,0.594,-0.422,-0.241,0.103,-0.632,-0.496,-0.88,-0.086,-0.302,2,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.565,1.884,-0.726,-0.649,0.537,-0.302,2,2,3,1,1,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.697,-0.632,0.675,0.732,-0.086,-0.302,2,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.124,0.885,1.84,2.356,0.178,-0.632,0.798,0.451,-0.086,-0.302,2,2,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.305,-0.506,2.15,2.178,-0.086,-0.302,2,4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.789,-0.659,-0.422,-0.241,-0.045,-0.632,2.15,2.178,-0.086,-0.302,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.124,-0.659,-0.422,-0.241,2.145,-0.632,-0.356,-0.485,-0.086,-0.302,2,5,8,1,0,1,0,0,0,1,0,0,0,0,0,0,1
-0.457,-0.62,-0.422,-0.241,1.18,-0.632,-0.726,-1.177,-0.086,-0.302,4,4,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1
0.208,-0.659,-0.422,-0.241,2.275,-0.632,-0.577,-1.143,-0.086,-0.302,2,2,9,2,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.437,-0.632,1.5,1.372,-0.086,-0.302,2,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1.87,-0.087,-0.422,-0.241,2.219,-0.632,-0.217,-0.067,-0.086,-0.302,2,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.457,-0.543,0.332,-0.186,-0.156,-0.632,-0.726,-0.434,-0.086,-0.302,1,1,8,4,1,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,0.332,-0.241,1.031,-0.632,-0.161,-0.178,-0.086,2.783,2,2,1,6,0,1,0,0,0,0,0,1,0,0,0,0,1
1.206,-0.659,-0.422,-0.241,-0.639,-0.545,-0.726,-1.037,-0.086,-0.302,2,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0
2.535,2.13,-0.422,-0.241,0.586,-0.632,0.281,-0.626,-0.086,-0.302,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
0.541,0.432,-0.422,-0.241,-0.713,-0.452,-0.726,-0.269,-0.086,-0.302,3,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0
0.873,2.13,1.086,0.027,0.475,-0.632,2.15,2.178,-0.086,-0.302,2,2,6,13,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.084,-0.632,2.15,2.178,-0.086,-0.302,2,2,8,3,0,0,0,0,0,0,0,1,0,0,0,0,1
0.541,1.644,-0.422,-0.241,-0.973,1.884,-0.726,0.624,-0.086,-0.302,3,2,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.124,-0.31,-0.422,-0.241,-0.639,-0.453,-0.726,-0.692,-0.086,-0.302,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.789,-0.659,1.086,-0.084,-0.045,0.439,-0.726,-0.861,-0.086,-0.302,3,2,1,11,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.75,1.884,0.885,1.113,-0.086,-0.302,2,2,7,13,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.457,0.261,-0.422,-0.241,-0.862,1.884,1.064,1.23,-0.086,-0.302,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.379,1.884,2.15,2.178,-0.086,1.754,3,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
0.873,2.13,-0.422,-0.241,0.66,-0.632,0.853,0.59,-0.086,-0.302,3,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,1,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.676,-0.578,0.738,0.18,-0.086,4.839,3,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,3.811,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.787,0.582,-0.726,-0.692,1.51,-0.302,2,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.789,-0.659,1.086,0.224,0.512,1.884,0.757,0.196,-0.086,-0.302,4,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.491,1.884,-0.726,-0.763,-0.086,-0.302,2,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1
-0.124,-0.054,1.086,3.421,-0.528,1.884,-0.428,1.245,-0.086,-0.302,2,2,5,3,1,0,0,0,1,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.75,1.884,0.467,-0.379,-0.086,-0.302,1,2,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2.535,-0.659,-0.422,-0.241,1.105,-0.632,-0.145,0.019,-0.086,-0.302,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,1,1,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1
0.208,2.13,-0.422,-0.241,-0.194,-0.632,-0.358,-0.275,-0.086,-0.302,3,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.252,-0.632,2.15,1.559,-0.086,3.811,2,2,6,13,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.453,-0.632,-0.726,-0.818,-0.086,-0.302,2,2,5,6,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.565,1.884,-0.726,-0.649,-0.086,-0.302,1,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2.535,-0.659,-0.422,-0.241,-0.156,-0.632,-0.726,-0.637,-0.086,-0.302,3,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1.87,-0.659,-0.422,-0.241,1.811,-0.632,-0.129,-0.785,-0.086,-0.302,3,2,6,13,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.789,-0.659,1.086,0.357,-0.268,-0.632,-0.36,0.105,-0.086,-0.302,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.194,1.884,-0.726,-0.598,-0.086,-0.302,1,1,6,3,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.342,-0.632,0.079,-0.072,-0.086,2.783,2,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1
1.206,-0.659,-0.422,-0.241,0.771,-0.632,-0.726,-0.855,-0.086,-0.302,2,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.268,-0.209,-0.36,-0.748,-0.086,4.839,3,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1
0.873,1.116,-0.422,-0.241,-0.565,-0.632,-0.726,-0.172,-0.086,-0.302,1,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.124,0.369,-0.422,-0.241,-0.231,-0.632,-0.055,-0.612,-0.086,-0.302,1,1,9,3,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.124,-0.426,-0.422,-0.241,2.071,-0.632,-0.678,-0.526,-0.086,-0.302,3,2,7,3,0,0,1,0,0,0,0,0,0,0,0,0,1
0.541,2.13,0.332,0.682,2.275,-0.632,-0.726,-1.034,-0.086,-0.302,2,2,5,2,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,1.84,0.408,1.44,-0.632,-0.2,-0.445,-0.086,-0.302,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.124,0.106,-0.422,-0.241,0.4,0.033,-0.726,-0.678,-0.086,-0.302,4,2,6,3,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.124,-0.13,-0.422,-0.241,-0.75,-0.415,-0.726,0.06,-0.086,-0.302,2,2,7,2,0,1,1,0,0,0,0,0,0,0,0,0,1
0.208,0.495,-0.422,-0.241,-0.862,0.937,-0.726,-1.01,-0.086,-0.302,3,2,8,6,0,0,1,0,0,0,0,0,0,0,0,0,0
1.87,2.001,-0.422,-0.241,1.105,-0.632,-0.215,-0.327,-0.086,-0.302,4,2,3,3,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.92,1.884,-0.328,-0.074,-0.086,-0.302,2,2,8,1,1,1,0,0,0,0,0,0,0,1,0,0,1
-0.457,0.709,-0.422,-0.241,-0.639,-0.632,-0.726,-0.927,-0.086,-0.302,2,5,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0
-0.457,-0.019,0.332,-0.03,-0.416,-0.632,-0.726,-1.245,-0.086,-0.302,1,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.936,1.884,2.15,2.178,-0.086,-0.302,3,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,0.332,0.744,-0.453,-0.632,0.281,-0.084,-0.086,-0.302,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1
0.873,0.156,-0.422,-0.241,2.275,-0.632,-0.519,-0.671,-0.086,-0.302,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
1.87,-0.659,-0.422,-0.241,1.328,-0.632,-0.609,-0.452,-0.086,-0.302,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,1.884,-0.726,2.178,-0.086,-0.302,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.676,-0.338,-0.726,-0.379,-0.086,-0.302,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1.206,2.13,-0.422,-0.241,2.071,-0.632,-0.49,-0.253,-0.086,-0.302,1,2,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.124,-0.154,1.84,-0.241,1.328,-0.632,0.041,0.282,21.438,-0.302,2,2,3,6,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.457,1.281,1.086,0.627,-0.602,1.884,-0.726,-0.73,-0.086,-0.302,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2.535,-0.659,2.594,1.558,0.363,-0.632,-0.261,-0.189,-0.086,-0.302,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0.541,1.107,1.086,0.064,-0.491,-0.632,-0.726,-1.068,-0.086,-0.302,2,4,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0
2.535,-0.659,1.84,-0.096,-0.119,-0.632,0.982,-0.129,-0.086,-0.302,3,2,1,20,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.787,0.838,2.15,2.178,-0.086,3.811,2,2,7,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.289,-0.632,-0.639,-0.555,-0.086,-0.302,3,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1
0.208,0.253,0.332,0.158,-0.491,-0.632,-0.726,-0.425,-0.086,4.839,3,2,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.862,1.884,2.15,2.178,-0.086,-0.302,2,10,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.75,1.884,-0.726,-0.927,-0.086,-0.302,4,2,9,7,0,0,0,0,0,0,0,0,0,1,0,0,1
0.208,2.13,-0.422,-0.241,0.103,-0.632,-0.726,-1.137,-0.086,-0.302,8,13,9,20,0,1,1,0,0,0,0,0,0,0,0,1,0
2.535,-0.659,1.84,5.26,2.275,-0.632,-0.494,-0.59,-0.086,-0.302,2,2,1,10,0,1,0,0,0,0,0,0,1,0,0,0,1
0.208,2.13,-0.422,-0.241,0.066,-0.632,0.532,0.78,-0.086,-0.302,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.873,-0.659,-0.422,-0.241,0.994,-0.632,-0.726,-0.805,-0.086,-0.302,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,3,2,9,1,1,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.676,-0.632,-0.726,-0.897,-0.086,-0.302,2,2,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0
0.541,-0.368,0.332,-0.108,-0.453,1.884,-0.726,-0.179,-0.086,-0.302,2,2,4,10,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.379,-0.57,1.064,0.499,-0.086,-0.302,2,5,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.453,-0.632,2.15,2.178,-0.086,-0.302,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2.535,-0.659,1.086,-0.061,1.959,-0.632,-0.539,-0.846,-0.086,-0.302,3,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1
1.538,-0.659,-0.422,-0.241,2.275,-0.632,-0.274,-0.714,-0.086,-0.302,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.825,-0.632,-0.726,-0.861,-0.086,-0.302,2,2,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,0.029,-0.632,-0.189,0.981,-0.086,-0.302,2,6,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,0.296,-0.726,2.178,-0.086,-0.302,2,4,2,8,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.936,1.884,-0.726,0.718,-0.086,-0.302,3,2,1,4,1,0,0,0,1,0,0,0,0,0,0,0,1
-0.457,-0.562,-0.422,-0.241,0.66,-0.632,0.113,-0.158,-0.086,-0.302,2,2,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1
0.208,2.13,4.855,4.81,1.996,-0.632,-0.01,-0.327,-0.086,-0.302,2,2,2,13,0,0,0,0,0,0,0,1,0,0,0,0,1
0.208,2.13,1.086,0.705,-0.787,-0.325,-0.726,-0.861,-0.086,-0.302,2,2,3,10,0,0,0,0,0,0,0,0,1,0,0,0,1
2.203,-0.659,0.332,-0.034,1.848,-0.632,-0.541,-0.36,-0.086,-0.302,2,2,1,10,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.457,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,3,2,3,8,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.008,-0.632,0.385,-0.387,-0.086,-0.302,2,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.862,-0.02,-0.726,0.323,-0.086,-0.302,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
